-0.1230, 0.1020, 0.3416, -0.0692, 0.8946, -0.2320, 0.4949, -0.1483, 0.1751, -0.0646, 0.1347, 0.1583, 0.4246, -0.2075, 0.6258, -0.1597, 0.0109, -0.1254, -0.0975,  0.1192, 0.3627, -0.0640, 0.7785, -0.2847, 0.4308, -0.0434, 0.4598, -0.0491, 0.1731, 0.1621, -2.9696
-0.1992, 0.0113, 1.3879, -0.5974, 2.3520, -0.5563, 2.0526, -0.9046, 0.9503, -0.2943, 1.1540, 0.0372, 1.1443, -0.5923, 1.6193, -0.5608, 0.0169, -0.3265,  0.5311, -0.0976, 0.6772, -0.3144, 1.8061, -0.7352, 0.9959, -0.2050, 1.7012, -0.4856, 0.5470, 0.0328, 11.0611
