-0.0023,  0.0498,  0.0924, -0.0525,  0.0340, -0.1603,  0.0379,  0.0444,  0.0342, -0.1320,  0.0343,  0.0013,  0.0572,  0.0998,  0.0101,  0.0321,  0.0040, -0.0277,  0.0135, -0.2025, -0.1823,  0.1750,  0.0631,  0.0196, -0.0109, -0.0186,  0.0810, -0.0201, -0.0167, -0.1337,  0.0850,  0.0502, -0.0283,  0.1206, -0.0519,  0.1256, -0.2059,  0.0576,  0.1758, -0.0586, -0.0391,  0.0277, -0.1821
 0.4607, -0.7807, -0.8612,  0.5603,  0.3281,  0.2714, -0.4628, -0.2899, -0.1228,  0.5046,  0.3030, -0.0580,  0.0189, -0.3777,  0.3655,  0.1132, -0.1519,  0.1369, -0.7360,  0.6808,  0.6157, -1.0614,  0.0196,  0.3808,  0.0169,  0.3222, -0.2348, -0.1374, -0.6930,  0.6466, -0.3505,  0.0364, -0.0335, -0.0233,  0.1122,  0.0070,  0.4636, -0.7752, -0.7639,  0.3943,  0.5023, -0.1012,  0.7416
 0.0254, -0.0516, -0.0641,  0.0402,  0.0113,  0.0450, -0.0322, -0.0241, -0.0131,  0.0523,  0.0099, -0.0034, -0.0098, -0.0393,  0.0179,  0.0000, -0.0090,  0.0127, -0.0423,  0.0751,  0.0678, -0.0905, -0.0109,  0.0169,  0.0030,  0.0209, -0.0280, -0.0036, -0.0343,  0.0603, -0.0350, -0.0075,  0.0036, -0.0241,  0.0159, -0.0234,  0.0640, -0.0528, -0.0746,  0.0324,  0.0346, -0.0107,  0.0746
 0.4045, -0.7115, -0.8061,  0.5201,  0.2679,  0.3283, -0.4265, -0.2788, -0.1268,  0.5164,  0.2458, -0.0515, -0.0158, -0.3870,  0.3142,  0.0809, -0.1352,  0.1355, -0.6518,  0.7105,  0.6421, -1.0280, -0.0186,  0.3222,  0.0209,  0.2925, -0.2513, -0.1089, -0.5971,  0.6416, -0.3549,  0.0034, -0.0132, -0.0886,  0.1276, -0.0649,  0.5222, -0.7111, -0.7681,  0.3783,  0.4618, -0.1043,  0.7522
-0.3231,  0.6163,  0.7359, -0.4674, -0.1766, -0.4287,  0.3778,  0.2676,  0.1364, -0.5479, -0.1588,  0.0422,  0.0727,  0.4116, -0.2385, -0.0304,  0.1114, -0.1365,  0.5307, -0.7758, -0.7004,  0.9986,  0.0810, -0.2348, -0.0280, -0.2513,  0.2843,  0.0652,  0.4558, -0.6490,  0.3705,  0.0501, -0.0193,  0.1969, -0.1556,  0.1834, -0.6302,  0.6240,  0.7935, -0.3613, -0.4071,  0.1118, -0.7875
-0.1607,  0.2628,  0.2821, -0.1851, -0.1220, -0.0615,  0.1540,  0.0922,  0.0358, -0.1490, -0.1132,  0.0200, -0.0186,  0.1113, -0.1300, -0.0463,  0.0523, -0.0421,  0.2548, -0.1959, -0.1774,  0.3349, -0.0201, -0.1374, -0.0036, -0.1089,  0.0652,  0.0523,  0.2460, -0.1983,  0.1049, -0.0232,  0.0176, -0.0170, -0.0284, -0.0287, -0.1192,  0.2593,  0.2306, -0.1258, -0.1676,  0.0296, -0.2215
-0.8465,  1.4485,  1.6093, -1.0446, -0.5920, -0.5473,  0.8611,  0.5457,  0.2359, -0.9668, -0.5458,  0.1069, -0.0172,  0.7239, -0.6680, -0.1980,  0.2801, -0.2598,  1.3552, -1.3117, -1.1861,  2.0021, -0.0167, -0.6930, -0.0343, -0.5971,  0.4558,  0.2460,  1.2672, -1.2280,  0.6694, -0.0514,  0.0528,  0.0797, -0.2219,  0.0255, -0.9140,  1.4408,  1.4561, -0.7418, -0.9342,  0.1942, -1.4172
 0.8523, -1.5678, -1.8301,  1.1702,  0.5111,  0.9296, -0.9517, -0.6517, -0.3175,  1.2816,  0.4643, -0.1101, -0.1192, -0.9619,  0.6442,  0.1215, -0.2897,  0.3260, -1.3878,  1.7948,  1.6210, -2.4198, -0.1337,  0.6466,  0.0603,  0.6416, -0.6490, -0.1983, -1.2280,  1.5471, -0.8721, -0.0683,  0.0148, -0.3670,  0.3455, -0.3247,  1.4049, -1.5785, -1.8757,  0.8817,  1.0277, -0.2604,  1.8518
-0.4672,  0.8679,  1.0194, -0.6506, -0.2736, -0.5389,  0.5283,  0.3652,  0.1802, -0.7264, -0.2479,  0.0605,  0.0759,  0.5453, -0.3510, -0.0606,  0.1594, -0.1837,  0.7626, -1.0205, -0.9216,  1.3577,  0.0850, -0.3505, -0.0350, -0.3549,  0.3705,  0.1049,  0.6694, -0.8721,  0.4934,  0.0467, -0.0133,  0.2234, -0.1989,  0.2011, -0.8076,  0.8752,  1.0599, -0.4937, -0.5701,  0.1478, -1.0480
 0.0237, -0.0045,  0.0242, -0.0098,  0.0447, -0.1098,  0.0038,  0.0185,  0.0198, -0.0748,  0.0435, -0.0022,  0.0456,  0.0567,  0.0281,  0.0313, -0.0053, -0.0140, -0.0303, -0.1199, -0.1078,  0.0774,  0.0502,  0.0364, -0.0075,  0.0034,  0.0501, -0.0232, -0.0514, -0.0683,  0.0467,  0.0411, -0.0239,  0.0926, -0.0342,  0.0982, -0.1346,  0.0018,  0.0946, -0.0238, -0.0026,  0.0160, -0.1007
-0.0293,  0.0300,  0.0171, -0.0144, -0.0362,  0.0509,  0.0142,  0.0000, -0.0066,  0.0233, -0.0346,  0.0033, -0.0258, -0.0179, -0.0284, -0.0212,  0.0083,  0.0029,  0.0427,  0.0420,  0.0376, -0.0051, -0.0283, -0.0335,  0.0036, -0.0132, -0.0193,  0.0176,  0.0528,  0.0148, -0.0133, -0.0239,  0.0143, -0.0501,  0.0148, -0.0543,  0.0577,  0.0264, -0.0251, -0.0008, -0.0163, -0.0052,  0.0293
-0.0793,  0.2242,  0.3207, -0.1938,  0.0135, -0.3583,  0.1493,  0.1340,  0.0869, -0.3405,  0.0181,  0.0120,  0.1091,  0.2568, -0.0395,  0.0446,  0.0325, -0.0765,  0.1457, -0.5073, -0.4572,  0.5150,  0.1206, -0.0233, -0.0241, -0.0886,  0.1969, -0.0170,  0.0797, -0.3670,  0.2234,  0.0926, -0.0501,  0.2401, -0.1199,  0.2450, -0.4787,  0.2385,  0.4685, -0.1788, -0.1581,  0.0708, -0.4773
 0.1599, -0.3136, -0.3807,  0.2406,  0.0808,  0.2417, -0.1936, -0.1405, -0.0738,  0.2953,  0.0719, -0.0211, -0.0466, -0.2219,  0.1158,  0.0089, -0.0557,  0.0726, -0.2645,  0.4210,  0.3800, -0.5258, -0.0519,  0.1122,  0.0159,  0.1276, -0.1556, -0.0284, -0.2219,  0.3455, -0.1989, -0.0342,  0.0148, -0.1199,  0.0866, -0.1141,  0.3498, -0.3189, -0.4248,  0.1894,  0.2083, -0.0604,  0.4230
-0.0440,  0.1670,  0.2597, -0.1537,  0.0406, -0.3464,  0.1158,  0.1142,  0.0794, -0.3090,  0.0433,  0.0076,  0.1138,  0.2333, -0.0109,  0.0551,  0.0210, -0.0676,  0.0899, -0.4662, -0.4200,  0.4431,  0.1256,  0.0070, -0.0234, -0.0649,  0.1834, -0.0287,  0.0255, -0.3247,  0.2011,  0.0982, -0.0543,  0.2450, -0.1141,  0.2525, -0.4545,  0.1821,  0.4195, -0.1517, -0.1217,  0.0646, -0.4304
 0.6572, -1.2833, -1.5541,  0.9830,  0.3361,  0.9751, -0.7915, -0.5723, -0.2993,  1.1984,  0.2998, -0.0865, -0.1851, -0.9007,  0.4773,  0.0405, -0.2286,  0.2953, -1.0858,  1.7073,  1.5411, -2.1412, -0.2059,  0.4636,  0.0640,  0.5222, -0.6302, -0.1192, -0.9140,  1.4049, -0.8076, -0.1346,  0.0577, -0.4787,  0.3498, -0.4545,  1.4140, -1.3042, -1.7257,  0.7717,  0.8518, -0.2451,  1.7177
-0.9788,  1.7307,  1.9679, -1.2683, -0.6412, -0.8261,  1.0390,  0.6832,  0.3136, -1.2752, -0.5876,  0.1249,  0.0498,  0.9560, -0.7579, -0.1893,  0.3278, -0.3333,  1.5790, -1.7587, -1.5893,  2.5212,  0.0576, -0.7752, -0.0528, -0.7111,  0.6240,  0.2593,  1.4408, -1.5785,  0.8752,  0.0018,  0.0264,  0.2385, -0.3189,  0.1821, -1.3042,  1.7313,  1.8928, -0.9265, -1.1247,  0.2577, -1.8556
-1.0144,  1.8780,  2.2013, -1.4058, -0.5989, -1.1483,  1.1420,  0.7870,  0.3867, -1.5594, -0.5432,  0.1313,  0.1570,  1.1706, -0.7636, -0.1360,  0.3457, -0.3951,  1.6543, -2.1885, -1.9765,  2.9246,  0.1758, -0.7639, -0.0746, -0.7681,  0.7935,  0.2306,  1.4561, -1.8757,  1.0599,  0.0946, -0.0251,  0.4685, -0.4248,  0.4195, -1.7257,  1.8928,  2.2777, -1.0642, -1.2328,  0.3171, -2.2509
 0.5101, -0.9227, -1.0654,  0.6835,  0.3180,  0.5024, -0.5575, -0.3755, -0.1786,  0.7231,  0.2900, -0.0655, -0.0519, -0.5425,  0.3896,  0.0838, -0.1723,  0.1859, -0.8273,  1.0066,  0.9093, -1.3906, -0.0586,  0.3943,  0.0324,  0.3783, -0.3613, -0.1258, -0.7418,  0.8817, -0.4937, -0.0238, -0.0008, -0.1788,  0.1894, -0.1517,  0.7717, -0.9265, -1.0642,  0.5085,  0.6027, -0.1466,  1.0477
 0.6350, -1.1241, -1.2791,  0.8242,  0.4149,  0.5404, -0.6750, -0.4445, -0.2044,  0.8309,  0.3802, -0.0811, -0.0339, -0.6229,  0.4914,  0.1219, -0.2128,  0.2170, -1.0246,  1.1466,  1.0361, -1.6404, -0.0391,  0.5023,  0.0346,  0.4618, -0.4071, -0.1676, -0.9342,  1.0277, -0.5701, -0.0026, -0.0163, -0.1581,  0.2083, -0.1217,  0.8518, -1.1247, -1.2328,  0.6027,  0.7307, -0.1680,  1.2088
-0.1362,  0.2552,  0.3014, -0.1921, -0.0781, -0.1646,  0.1557,  0.1085,  0.0541, -0.2179, -0.0706,  0.0177,  0.0248,  0.1636, -0.1018, -0.0161,  0.0466, -0.0548,  0.2228, -0.3069, -0.2772,  0.4039,  0.0277, -0.1012, -0.0107, -0.1043,  0.1118,  0.0296,  0.1942, -0.2604,  0.1478,  0.0160, -0.0052,  0.0708, -0.0604,  0.0646, -0.2451,  0.2577,  0.3171, -0.1466, -0.1680,  0.0444, -0.3140
 0.9897, -1.8398, -2.1623,  1.3798,  0.5783,  1.1469, -1.1201, -0.7750, -0.3829,  1.5431,  0.5239, -0.1283, -0.1627, -1.1584,  0.7430,  0.1272, -0.3378,  0.3900, -1.6156,  2.1685,  1.9583, -2.8816, -0.1821,  0.7416,  0.0746,  0.7522, -0.7875, -0.2215, -1.4172,  1.8518, -1.0480, -0.1007,  0.0293, -0.4773,  0.4230, -0.4304,  1.7177, -1.8556, -2.2509,  1.0477,  1.2088, -0.3140,  2.2259
